name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"8.682278, -82.263072",2024-11-25T20:00:00,27,30.6,25,88.84,0,0,rain,0,0,9.7,3.6,56.6,1012,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-25T21:00:00,26,26,24,88.75,0.2,100,rain,0,0,10.1,5.4,250,1011,50,9,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-11-25T22:00:00,26,26,24.4,90.56,0,0,rain,0,0,11.9,2.8,280,1012.2,69.1,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-25T23:00:00,21.4,21.4,20.7,95.79,0.2,100,rain,0,0,14.8,2.9,32.6,1015,96.3,0.7,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-26T00:00:00,21.8,21.8,20.9,94.63,0,0,rain,0,0,14.4,2.5,36,1015,79.6,5.7,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-26T01:00:00,20.9,20.9,20.6,98.17,0,0,,0,0,12.6,2.2,45.4,1014,95,5.8,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-26T02:00:00,20.8,20.8,20.5,98.17,0,0,,0,0,12.2,2.5,49.7,1014,95,6.5,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-26T03:00:00,20.6,20.6,20.3,98.17,0,0,,0,0,12.2,3.2,26.2,1014,96.2,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-26T04:00:00,20.1,20.1,19.8,98.16,0,0,,0,0,16.2,2.9,11.5,1014,100,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-26T05:00:00,20.1,20.1,20,99.38,0,0,,0,0,14,0.4,18.8,1013,91.9,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-26T06:00:00,24,24,24,100,0,0,,0,0,9,3.6,330,1011,100,7,0,0,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T07:00:00,24,24,23.9,99.14,30,100,rain,0,0,6.8,0.9,181.3,1011.6,93.7,5.6,10.8,0,0,10,"Rain, Overcast",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T08:00:00,24,24,24,100,0,0,,0,0,8.3,5.4,360,1011,89,8,94.9,0.3,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T09:00:00,26,26,24,88.76,0,0,,0,0,11.2,3.6,34.4,1011,27.4,10,269.7,1,3,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T10:00:00,28.4,33.1,24.7,80.33,0,0,rain,0,0,15.8,7.6,225,1011.6,60.8,14.8,362.1,1.3,4,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T11:00:00,28,31.9,24,78.92,0,0,rain,0,0,24.8,9.4,200,1011,50,10,572.4,2.1,6,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T12:00:00,23.7,23.7,21.7,88.57,0,0,rain,0,0,26.3,4,57.1,1014,86.3,4.7,455.9,1.6,5,30,Partially cloudy,partly-cloudy-day,remote
"8.682278, -82.263072",2024-11-26T13:00:00,29.3,34.2,24.1,73.88,3,100,rain,0,0,26.6,15.7,225,1010.6,73.9,14.8,509.9,1.8,5,30,"Rain, Partially cloudy",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T14:00:00,29,33.6,24,74.47,0,0,rain,0,0,21.2,11.2,170,1010,89,9,442,1.6,4,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T15:00:00,26,26,25,94.23,0,0,rain,0,0,20.5,3.6,98.4,1010,89,8,294.9,1.1,3,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T16:00:00,26,26,25,94.23,0,0,rain,0,0,17.3,5.4,230,1008,88,8,141.5,0.5,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-11-26T17:00:00,26,26,25,94.23,0,0,rain,0,0,13,5.4,310,1008,89,8,65.7,0.2,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T18:00:00,26,26,25,94.23,0,0,rain,0,0,11.5,7.6,40,1008,89,9,25.5,0.1,0,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T19:00:00,25.8,25.8,24.9,94.76,8,100,rain,0,0,13.7,2.8,10,1009.7,73.9,9.5,0.1,0,0,10,"Rain, Partially cloudy",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T20:00:00,25,25,25,100,0,0,,0,0,14.8,3.6,110,1010,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T21:00:00,25,25,25,100,0,0,,0,0,14.8,5.4,70,1010,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T22:00:00,25,25,24.2,95.55,0,0,,0,0,17.6,8.5,75,1011.5,93.7,6.6,0,0,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-26T23:00:00,20.8,20.8,20.5,98.17,0,0,,0,0,19.1,4.3,10,1014,100,21.2,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T00:00:00,20.7,20.7,20.4,98.17,0,0,,0,0,19.4,4,12.2,1014,100,18.9,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T01:00:00,20.5,20.5,20.4,99.38,0,0,,0,0,17.3,2.5,36,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T02:00:00,20.3,20.3,20.2,99.38,0,0,,0,0,11.9,0,59.7,1012,100,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T03:00:00,20.5,20.5,20.3,98.77,0,0,rain,0,0,11.5,0.7,358.5,1011,100,14.8,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T04:00:00,20.5,20.5,20.3,98.77,0,0,,0,0,13.7,3.6,29.3,1012,100,21,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T05:00:00,20,20,19.8,98.77,0,0,rain,0,0,16.9,4.7,17.1,1012,100,6.7,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-27T06:00:00,24,24,23,94.15,0,0,,0,0,16.6,1.8,22.8,1008,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T07:00:00,23.9,23.9,23.8,99.14,2,100,rain,0,0,15.1,1.9,10,1009.5,56,14.8,6.4,0,0,10,"Rain, Partially cloudy",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T08:00:00,26,26,24,88.76,0,0,,0,0,15.1,3.6,49.2,1010,27.4,10,92.8,0.3,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T09:00:00,27,30.1,24,83.68,0,0,rain,0,0,20.9,3.6,40.3,1010,27.4,10,224.7,0.8,2,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T10:00:00,27.6,31.1,23.9,80.46,0,0,,0,0,23.4,2.8,200,1011,50,14.8,256,0.9,3,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T11:00:00,29,34.5,25,79.06,0,0,rain,0,0,28.4,7.6,230,1010,50,10,608,2.2,6,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T12:00:00,30,35.1,24,70.29,0,0,rain,0,0,29.5,9.4,210,1010,50,10,502.1,1.8,5,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T13:00:00,30.3,36.1,24.5,71.36,0,0,rain,0,0,28.4,13.8,210,1009.5,73.9,14.8,663.3,2.4,7,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T14:00:00,30,35.1,24,70.29,0,0,rain,0,0,20.9,13,210,1007,50,10,329.6,1.2,3,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T15:00:00,29,33.5,24,74.46,0,0,rain,0,0,20.2,13,160,1007,88,8,297.3,1.1,3,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-11-27T16:00:00,27,30.6,24.9,88.33,0,0,rain,0,0,17.3,8.5,180,1007.2,93.7,7.5,151.2,0.5,2,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T17:00:00,26,26,25,94.23,0,0,rain,0,0,15.5,5.4,190,1007,89,9,95.6,0.3,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T18:00:00,26,26,25,94.23,0,0,rain,0,0,15.1,5.4,290,1007,89,9,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T19:00:00,26,26,25,94.5,9,100,rain,0,0,16.9,2.8,330,1008.7,100,4.5,0.1,0,0,10,"Rain, Overcast",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T20:00:00,25,25,24,94.19,0,0,,0,0,19.1,9.4,20,1009,89,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T21:00:00,24,24,24,100,0,0,rain,0,0,18.7,9.4,40,1010,89,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T22:00:00,24.1,24.1,23.8,98.01,0,0,,0,0,16.9,13,26,1010.1,93.7,8.5,0,0,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-27T23:00:00,19.7,19.7,19.5,98.77,0,0,,0,0,14.8,2.5,359.7,1013,100,4.7,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T00:00:00,19.9,19.9,19.8,99.38,0,0,rain,0,0,9.4,0.7,342.4,1012,100,4.7,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T01:00:00,20.3,20.3,19.9,97.55,0,0,,0,0,7.2,2.2,20.7,1012,100,5.2,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T02:00:00,20.2,20.2,19.7,96.95,0,0,,0,0,11.9,1.1,17.1,1011,98.5,5.4,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T03:00:00,20,20,19.8,98.77,0,0,rain,0,0,10.4,0.4,87.8,1011,99.4,5.2,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T04:00:00,20.1,20.1,19.7,97.55,0,0,rain,0,0,7.9,0.7,84.5,1011,95.1,5.3,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T05:00:00,19.5,19.5,19.1,97.54,0,0,rain,0,0,7.9,1.4,182.4,1010,97.7,11.5,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-28T06:00:00,23,23,23,100,0,0,rain,0,0,7.2,3.6,77.8,1007,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T07:00:00,23.1,23.1,22.9,98.57,22,100,rain,0,0,5.8,1.9,63,1008.9,64.3,9.5,8.8,0,0,10,"Rain, Partially cloudy",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T08:00:00,23,23,23,100,0,0,rain,0,0,7.9,1.8,98.5,1009,50,10,67.1,0.2,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T09:00:00,24,24,23,94.15,0,0,rain,0,0,10.1,5.4,40,1010,89,10,182.1,0.7,2,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T10:00:00,25,25,23.3,90.23,0,0,rain,0,0,14.4,2.8,10,1010.6,93.7,8.5,302.2,1.1,3,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T11:00:00,25,25,23,88.68,0,0,rain,0,0,20.5,3.6,67.5,1011,89,9,602,2.2,6,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T12:00:00,25,25,24,94.19,0,0,rain,0,0,20.5,3.6,64.2,1011,89,10,630.7,2.3,6,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T13:00:00,25.8,25.8,23.5,87.24,0.2,100,rain,0,0,19.4,2.8,170,1010.6,93.7,9.5,712.5,2.6,7,10,"Rain, Overcast",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T14:00:00,25,25,23,88.68,0,0,rain,0,0,16.9,3.6,130,1009,89,7,397.2,1.4,4,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T15:00:00,24,24,23,94.15,0,0,rain,0,0,17.3,3.6,121.2,1008,89,8,292.5,1.1,3,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T16:00:00,24,24,22.9,93.34,0,0,rain,0,0,19.1,1.9,94.4,1008.6,93.7,8,261,0.9,3,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T17:00:00,24,24,23,94.15,0,0,rain,0,0,18.4,0,0,1007,100,9,145.7,0.5,1,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T18:00:00,24,24,23,94.15,0,0,rain,0,0,17.3,1.8,138.6,1008,100,8,23.9,0.1,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T19:00:00,23.9,23.9,23,94.96,3.1,100,rain,0,0,15.8,0.9,139.1,1009.6,100,8,0,0,0,10,"Rain, Overcast",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T20:00:00,24,24,23,94.15,0,0,,0,0,14,3.6,10,1009,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T21:00:00,24,24,23,94.15,0,0,,0,0,13,3.6,206.6,1010,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T22:00:00,23.9,23.9,23,94.96,0,0,,0,0,11.2,0.9,201,1011.2,93.7,14.8,0,0,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-28T23:00:00,20.2,20.2,19.9,98.16,0,0,,0,0,12.6,0.7,240.6,1014,100,4.7,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-29T00:00:00,20.3,20.3,20,98.16,4.3,100,rain,0,0,13.3,0.4,276.2,1013,100,4.7,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T01:00:00,20.7,20.7,20.3,97.56,4,100,rain,0,0,14.4,0.4,255.7,1013,100,5.1,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T02:00:00,20.4,20.4,20.2,98.77,1,100,rain,0,0,5.8,1.1,4.7,1012,100,5.1,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T03:00:00,20.3,20.3,20.1,98.77,1.1,100,rain,0,0,6.5,1.8,349.7,1012,100,5,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T04:00:00,20.1,20.1,19.8,98.16,0.6,100,rain,0,0,10.4,2.2,342.9,1011,100,6,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T05:00:00,19.2,19.2,19.1,99.38,0.7,100,rain,0,0,11.2,0.4,241.4,1011,98.6,5,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-11-29T06:00:00,24,24,24,100,0,0,,0,0,8.6,3.6,40,1009,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T07:00:00,24,24,23,94.15,0,0,,0,0,6.5,1.8,197.8,1009,50,7,4,0,0,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T08:00:00,25,25,24,94.19,0,0,,0,0,7.2,5.4,50,1009,50,8,77.7,0.3,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T09:00:00,26,26,23,83.57,0,0,,0,0,10.4,1.8,132.1,1011,50,10,201.6,0.7,2,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T10:00:00,28,31.5,23.4,76.04,0,0,rain,0,0,11.9,2.8,89.9,1011.4,54.8,14.8,239.4,0.9,2,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T11:00:00,28,31.9,24,78.92,0,0,rain,0,0,14.8,7.6,240,1011,50,10,396.8,1.4,4,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T12:00:00,28,31.9,24,78.92,0,0,rain,0,0,16.2,9.4,230,1011,50,10,505.4,1.8,5,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T13:00:00,29,33.8,24.1,74.9,0,0,rain,0,0,16.9,12.9,220,1010.4,50,14.8,443.3,1.6,4,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T14:00:00,29,33.6,24,74.47,0,0,rain,0,0,18.7,13,220,1009,50,10,562.3,2,6,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T15:00:00,29,33.6,24,74.47,0,0,rain,0,0,18.4,16.6,230,1008,50,10,331.1,1.2,3,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T16:00:00,28.3,32.7,24.4,79.41,0,0,rain,0,0,17.6,13.8,200,1007.9,73.9,14.8,190.5,0.7,2,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T17:00:00,27,30.1,24,83.68,0,0,,0,0,17.3,18.4,210,1007,50,10,73,0.3,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T18:00:00,28,31.9,24,78.92,0,0,rain,0,0,12.6,13,210,1007,50,9,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T19:00:00,26.1,26.1,24,88.26,0,0,rain,0,0,12.6,8.1,225,1008.8,73.9,11.9,0.1,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T20:00:00,25,25,24,94.19,0,0,rain,0,0,13.3,5.4,22.1,1009,50,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T21:00:00,24,24,24,100,0,0,,0,0,14.8,5.4,300,1010,89,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T22:00:00,24.1,24.1,23.9,98.58,0,0,,0,0,16.2,1.9,8.4,1011.3,93.7,7.5,0,0,0,10,Overcast,cloudy,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-29T23:00:00,20.4,20.4,20.2,98.77,0,0,,0,0,16.9,5,19.1,1014,95.2,3.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-30T00:00:00,20.2,20.2,20.1,99.38,0,0,,0,0,16.9,4.7,22.8,1014,85.8,21.2,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-30T01:00:00,20.5,20.5,20.1,97.56,0,0,,0,0,17.3,4.7,22.3,1013,83.3,21.7,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-30T02:00:00,20.2,20.2,19.8,97.55,0,0,,0,0,17.6,4.3,21.3,1013,90.2,21.7,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-11-30T03:00:00,19.7,19.7,19.4,98.15,0,0,,0,0,17.3,4.7,23.4,1012,85.5,4.6,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-30T04:00:00,19.6,19.6,19.3,98.15,0,0,,0,0,16.9,4.7,22,1012,89,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-30T05:00:00,19.6,19.6,19.3,98.15,0,0,,0,0,16.9,4,3.7,1012,69,7.2,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-11-30T06:00:00,24,24,24,100,0,0,,0,0,17.3,3.6,70,1009,89,1,0,0,0,10,Partially cloudy,partly-cloudy-night,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T07:00:00,23.9,23.9,23.2,96.07,32.1,100,rain,0,0,18.4,2.8,30,1009.7,84.2,1,9.2,0,0,10,"Rain, Partially cloudy",rain,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T08:00:00,24,24,24,100,0,0,,0,0,23,1.8,18.4,1010,50,8,102.9,0.4,1,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T09:00:00,27,30.1,24,83.68,0,0,,0,0,25.2,5.4,330,1011,50,10,315.7,1.1,3,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T10:00:00,28.1,32.3,24.1,78.94,0,0,,0,0,25.9,7.6,241,1011.3,64.3,14.8,523.7,1.9,5,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T11:00:00,28,31.9,24,78.92,0,0,rain,0,0,27,5.4,260,1010,50,10,638.7,2.3,6,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T12:00:00,29,33.6,24,74.47,0,0,rain,0,0,28.4,7.6,230,1010,50,10,701.5,2.5,7,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T13:00:00,30.4,36.7,24.9,72.6,0,0,rain,0,0,33.1,11.2,226,1009.2,64.3,14.8,725.5,2.6,7,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T14:00:00,30,36.2,25,74.63,0,0,rain,0,0,24.1,11.2,230,1007,50,10,515.2,1.9,5,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T15:00:00,30,36.2,25,74.63,0,0,rain,0,0,21.6,13,220,1006,50,10,599.7,2.2,6,30,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T16:00:00,29.5,34.7,24.4,74.12,0,0,rain,0,0,23.4,14.8,216,1006.9,64.3,12.4,402.9,1.5,4,10,Partially cloudy,partly-cloudy-day,"MPDA,78793099999"
"8.682278, -82.263072",2024-11-30T17:00:00,29,33.5,24,74.46,0,0,,0,0,23.8,13,230,1006,50,10,213.7,0.8,2,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-11-30T18:00:00,28,32.6,25,83.78,0,0,,0,0,23.8,9.4,230,1007,50,9,50.9,0.2,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-11-30T19:00:00,26,26,25,94.23,0,0,,0,0,25.9,5.4,220,1008,50,10,0.1,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-11-30T20:00:00,26,26,25,94.23,0,0,,0,0,25.9,1.8,29.3,1009,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-11-30T21:00:00,26,26,25,94.23,0,0,,0,0,25.9,3.6,28.3,1010,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-11-30T22:00:00,26,26,25,94.23,0,0,,0,0,25.6,1.8,22.7,1010,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-11-30T23:00:00,21.2,21.2,20.4,95.19,0,0,,0,0,26.6,4.7,28,1014,65.1,0.6,0,0,0,10,Partially cloudy,fog,remote
"8.682278, -82.263072",2024-12-01T00:00:00,21.1,21.1,20.4,95.78,0,0,,0,0,28.1,5.8,24.6,1014,74.1,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T01:00:00,20.6,20.6,19.9,95.77,0,0,,0,0,28.4,6.1,17.4,1013,89.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T02:00:00,20.6,20.6,19.9,95.77,0,0,,0,0,27.4,6.1,15.9,1012,77.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T03:00:00,20.5,20.5,19.8,95.76,0,0,,0,0,24.1,5,21.2,1012,77.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T04:00:00,19.8,19.8,19.4,97.55,0,0,,0,0,20.9,5.4,19.1,1012,77.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T05:00:00,19.8,19.8,19.6,98.77,0,0,,0,0,23,4.3,17.9,1012,70.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-01T06:00:00,24,24,24,100,0,0,,0,0,24.8,3.6,12.3,1009,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-01T07:00:00,24,24,24,100,0,0,,0,0,24.1,5.4,10,1009,50,10,7.2,0,0,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-01T08:00:00,26,26,24,88.75,0,0,,0,0,24.8,3.6,16.2,1010,25,10,108.6,0.4,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-01T09:00:00,28,31.8,24,78.91,0,0,,0,0,25.6,3.6,25.4,1010,25,10,261.8,0.9,3,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-01T10:00:00,28,31.8,24,78.91,0,0,,0,0,31.3,5.4,270,1010,50,10,457,1.6,5,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-01T11:00:00,30,35,24,70.28,0.1,100,rain,0,0,40,7.6,29.8,1010,50,10,644.9,2.3,6,30,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T12:00:00,31,37.6,25,70.47,0.1,100,rain,0,0,39.2,11.2,200,1009,50,10,659.1,2.4,7,30,"Rain, Partially cloudy",rain,MPDA
